0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.9056918025016794,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.0078593492507935,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.784432590007782,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,3.1993117928504944,0.0,0.0,0.0,6.433011889457703,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,21.67382001876831,0.0,16.18332713842392,0,0.0,0.0,14.165922403335571,0.0,3.453660607337952,0,4.283799827098846,0,0,0,0,0,0,0.0,0.0,12.75649756193161,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.692523002624512,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,4.031389951705933,0.0,34.39867615699768,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.037370979785919,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,3.254796862602234,2.714877724647522,0.0,0.0,0.0,7.230100035667419,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,7.377664446830749,0,0,0,0,0,0.0,0,0,0,0,0.0,0,10.514855980873108,0.0,15.876821875572205,0,0.0,0.0,4.994460046291351,0.0,0.0,0,0.0,0,0,0,0,0,0,14.31390345096588,0.0,4.767676293849945,0.0,7.692130208015442,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,7.830576002597809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,9.014561474323273,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.792570114135742,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,6.338024735450745,0.0,0.0,3.812887966632843,4.677523076534271,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.5806052684783936,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16.2179034948349,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,7.259103059768677,0.0,0.0,0,2.711161673069,0.0,7.382464706897736,0.0,0.0,0,0.0,0,0,0,0,0,0,8.720718622207642,0.0,21.52132123708725,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,3.967415690422058,0.0,0.0,8.758808970451355,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,7.653973698616028,0.0,0.0,0,0.0,0.0,25.98373144865036,0.0,0.0,0,0.0,0,0,0,0,0,0,33.34351360797882,0.0,3.2089778780937195,0.0,3.2351073622703552,0.0,0.0,0.0,0,0,0.0,0,0.0,2.8528067469596863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,11.997068226337433,0.0,5.233529806137085,0,0.0,0.0,8.71343582868576,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,26.08468919992447,0.0,4.230029881000519,0.0,3.0319389700889587,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.743375480175018,0.0,0.0,2.556116878986358,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,10.660887062549593,24.2184379696846,67.72973984479904,0,0.0,0.0,31.65565550327301,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,4.542901813983917,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,17.04122483730316,0.0,2.889726161956787,0,7.523842453956604,0.0,10.891909301280975,0.0,0.0,0,0.0,0,0,0,0,0,0,21.06558084487915,0.0,19.354982376098636,0.0,6.57781720161438,0.0,0.0,0.0,0,0,0.0,0,0.0,9.208053946495056,0.0,0.0,7.900109887123108,0.0,0.0,3.719010651111603,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.165081024169922,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.2413564920425415,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,5.533584356307983,0.0,0.0,0.0,0.0,0.0,7.291060388088226,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,19.898618161678318,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,27.81793236732483,0.0,0.0,0.0,3.178595304489136,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.7562546730041504,3.064480423927307,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,7.507571578025818,0.0,3.2391756772994995,0,0.0,0.0,5.283411145210266,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,6.773813366889954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,8.509093821048737,0.0,0.0,0,0.0,3.1516361236572266,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.452945828437805,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,7.332258224487305,0.0,6.994770169258118,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,16.615917682647705,0.0,5.423432588577271,0.0,4.945634007453919,0.0,3.321804106235504,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.029884696006775,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,2.574995160102844,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.6564332842826843,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,8.203670084476471,0.0,0.0,0,0.0,0.0,6.701566874980927,0.0,0.0,0,0.0,0,0,0,0,0,0,22.69266009330749,0.0,2.754564881324768,0.0,6.5109869837760925,0.0,0.0,0.0,0,0,0.0,0,3.320193290710449,6.784267425537109,0.0,3.409433662891388,0.0,0.0,0.0,4.559839963912964,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.375947952270508,0.0,0.0,0,0.0,0,0,0,0,0,0,8.065170049667358,0.0,3.869984149932861,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,3.762149512767792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9.15707677602768,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,4.9807751178741455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8.457242846488953,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,4.133146405220032,0.0,12.691366374492643,0,0.0,0.0,13.152740001678469,0.0,0.0,0,3.194383978843689,0,0,0,0,0,0,0.0,0.0,2.9977890849113464,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.958086907863617,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.4399792551994324,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.957024574279785,0.0,0.0,0,0,0.0
0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,11.990627646446228,0.0,0.0,0,0.0,0.0,11.103901863098145,0.0,0.0,0,0.0,0,0,0,0,0,0,14.143322706222534,0.0,14.18934851884842,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,7.243868112564087,0.0,0.0,4.661185145378113,0.0,0.0,3.2386547327041626,0.0,0,0,0.0
